Fecha;Origen;Destino;Viajes
01-03-2020;Nunoa;Recoleta;657
01-03-2020;Nunoa;Renca;69
01-03-2020;Nunoa;San Bernardo;221
01-03-2020;Nunoa;San Joaquin;274
01-03-2020;Nunoa;San Miguel;751
01-03-2020;Nunoa;San Ramon;220
01-03-2020;Nunoa;Santiago;8259
01-03-2020;Nunoa;Vitacura;105
01-03-2020;Pedro Aguirre Cerda;Cerrillos;506
01-03-2020;Pedro Aguirre Cerda;Cerro Navia;44
01-03-2020;Pedro Aguirre Cerda;Conchali;58
01-03-2020;Pedro Aguirre Cerda;El Bosque;160
01-03-2020;Pedro Aguirre Cerda;Estacion Central;1173
01-03-2020;Pedro Aguirre Cerda;Huechuraba;7
01-03-2020;Pedro Aguirre Cerda;Independencia;72
01-03-2020;Pedro Aguirre Cerda;La Cisterna;347
01-03-2020;Pedro Aguirre Cerda;La Florida;450
01-03-2020;Pedro Aguirre Cerda;La Granja;26
01-03-2020;Pedro Aguirre Cerda;La Pintana;64
01-03-2020;Pedro Aguirre Cerda;La Reina;155
01-03-2020;Pedro Aguirre Cerda;Las Condes;524
01-03-2020;Pedro Aguirre Cerda;Lo Barnechea;20
01-03-2020;Pedro Aguirre Cerda;Lo Espejo;724
01-03-2020;Pedro Aguirre Cerda;Lo Prado;73
01-03-2020;Pedro Aguirre Cerda;Macul;122
01-03-2020;Pedro Aguirre Cerda;Maipu;301
01-03-2020;Pedro Aguirre Cerda;Nunoa;438
01-03-2020;Pedro Aguirre Cerda;Pedro Aguirre Cerda;1187
01-03-2020;Pedro Aguirre Cerda;Penalolen;108
01-03-2020;Pedro Aguirre Cerda;Providencia;903
01-03-2020;Pedro Aguirre Cerda;Pudahuel;105
01-03-2020;Pedro Aguirre Cerda;Puente Alto;188
01-03-2020;Pedro Aguirre Cerda;Quilicura;74
01-03-2020;Pedro Aguirre Cerda;Quinta Normal;88
01-03-2020;Pedro Aguirre Cerda;Recoleta;255
01-03-2020;Pedro Aguirre Cerda;Renca;35
01-03-2020;Pedro Aguirre Cerda;San Bernardo;542
01-03-2020;Pedro Aguirre Cerda;San Joaquin;130
01-03-2020;Pedro Aguirre Cerda;San Miguel;710
01-03-2020;Pedro Aguirre Cerda;San Ramon;66
01-03-2020;Pedro Aguirre Cerda;Santiago;2556
01-03-2020;Pedro Aguirre Cerda;Vitacura;36
01-03-2020;Penalolen;Cerrillos;110
01-03-2020;Penalolen;Cerro Navia;88
01-03-2020;Penalolen;Conchali;103
01-03-2020;Penalolen;El Bosque;53
01-03-2020;Penalolen;Estacion Central;902
01-03-2020;Penalolen;Huechuraba;112
01-03-2020;Penalolen;Independencia;210
01-03-2020;Penalolen;La Cisterna;395
01-03-2020;Penalolen;La Florida;2015
01-03-2020;Penalolen;La Granja;50
01-03-2020;Penalolen;La Pintana;59
01-03-2020;Penalolen;La Reina;2140
01-03-2020;Penalolen;Las Condes;1534
01-03-2020;Penalolen;Lo Barnechea;147
01-03-2020;Penalolen;Lo Espejo;49
01-03-2020;Penalolen;Lo Prado;289
01-03-2020;Penalolen;Macul;1317
01-03-2020;Penalolen;Maipu;175
01-03-2020;Penalolen;Nunoa;2712
01-03-2020;Penalolen;Pedro Aguirre Cerda;92
01-03-2020;Penalolen;Penalolen;5406
01-03-2020;Penalolen;Providencia;1965
01-03-2020;Penalolen;Pudahuel;138
01-03-2020;Penalolen;Puente Alto;1314
01-03-2020;Penalolen;Quilicura;160
01-03-2020;Penalolen;Quinta Normal;101
01-03-2020;Penalolen;Recoleta;262
01-03-2020;Penalolen;Renca;39
01-03-2020;Penalolen;San Bernardo;82
01-03-2020;Penalolen;San Joaquin;136
01-03-2020;Penalolen;San Miguel;241
01-03-2020;Penalolen;San Ramon;164
01-03-2020;Penalolen;Santiago;3216
01-03-2020;Penalolen;Vitacura;179
01-03-2020;Providencia;Cerrillos;493
01-03-2020;Providencia;Cerro Navia;510
01-03-2020;Providencia;Conchali;544
01-03-2020;Providencia;El Bosque;226
01-03-2020;Providencia;Estacion Central;3864
01-03-2020;Providencia;Huechuraba;214
01-03-2020;Providencia;Independencia;826
01-03-2020;Providencia;La Cisterna;1095
01-03-2020;Providencia;La Florida;3023
01-03-2020;Providencia;La Granja;97
01-03-2020;Providencia;La Pintana;145
01-03-2020;Providencia;La Reina;1643
01-03-2020;Providencia;Las Condes;4520
01-03-2020;Providencia;Lo Barnechea;260
01-03-2020;Providencia;Lo Espejo;182
01-03-2020;Providencia;Lo Prado;2359
01-03-2020;Providencia;Macul;871
01-03-2020;Providencia;Maipu;1136
01-03-2020;Providencia;Nunoa;3184
01-03-2020;Providencia;Pedro Aguirre Cerda;632
01-03-2020;Providencia;Penalolen;1445
01-03-2020;Providencia;Providencia;10564
01-03-2020;Providencia;Pudahuel;933
01-03-2020;Providencia;Puente Alto;2152
01-03-2020;Providencia;Quilicura;549
01-03-2020;Providencia;Quinta Normal;843
01-03-2020;Providencia;Recoleta;1198
01-03-2020;Providencia;Renca;304
01-03-2020;Providencia;San Bernardo;527
01-03-2020;Providencia;San Joaquin;477
01-03-2020;Providencia;San Miguel;1473
01-03-2020;Providencia;San Ramon;360
01-03-2020;Providencia;Santiago;12187
01-03-2020;Providencia;Vitacura;325
01-03-2020;Pudahuel;Cerrillos;117
01-03-2020;Pudahuel;Cerro Navia;867
01-03-2020;Pudahuel;Conchali;158
01-03-2020;Pudahuel;El Bosque;42
01-03-2020;Pudahuel;Estacion Central;2303
01-03-2020;Pudahuel;Huechuraba;36
01-03-2020;Pudahuel;Independencia;219
01-03-2020;Pudahuel;La Cisterna;261
01-03-2020;Pudahuel;La Florida;684
01-03-2020;Pudahuel;La Granja;30
01-03-2020;Pudahuel;La Pintana;48
01-03-2020;Pudahuel;La Reina;161
01-03-2020;Pudahuel;Las Condes;781
01-03-2020;Pudahuel;Lo Barnechea;72
01-03-2020;Pudahuel;Lo Espejo;59
01-03-2020;Pudahuel;Lo Prado;2752
01-03-2020;Pudahuel;Macul;171
01-03-2020;Pudahuel;Maipu;2205
01-03-2020;Pudahuel;Nunoa;503
01-03-2020;Pudahuel;Pedro Aguirre Cerda;95
01-03-2020;Pudahuel;Penalolen;140
01-03-2020;Pudahuel;Providencia;1344
01-03-2020;Pudahuel;Pudahuel;5989
01-03-2020;Pudahuel;Puente Alto;305
01-03-2020;Pudahuel;Quilicura;314
01-03-2020;Pudahuel;Quinta Normal;918
01-03-2020;Pudahuel;Recoleta;577
01-03-2020;Pudahuel;Renca;191
01-03-2020;Pudahuel;San Bernardo;126
01-03-2020;Pudahuel;San Joaquin;140
01-03-2020;Pudahuel;San Miguel;235
01-03-2020;Pudahuel;San Ramon;77
01-03-2020;Pudahuel;Santiago;5626
01-03-2020;Pudahuel;Vitacura;121
01-03-2020;Puente Alto;Cerrillos;171
01-03-2020;Puente Alto;Cerro Navia;111
01-03-2020;Puente Alto;Conchali;237
01-03-2020;Puente Alto;El Bosque;161
01-03-2020;Puente Alto;Estacion Central;1273
01-03-2020;Puente Alto;Huechuraba;115
01-03-2020;Puente Alto;Independencia;357
01-03-2020;Puente Alto;La Cisterna;767
01-03-2020;Puente Alto;La Florida;8799
01-03-2020;Puente Alto;La Granja;550
01-03-2020;Puente Alto;La Pintana;484
01-03-2020;Puente Alto;La Reina;1803
01-03-2020;Puente Alto;Las Condes;2513
01-03-2020;Puente Alto;Lo Barnechea;208
01-03-2020;Puente Alto;Lo Espejo;92
01-03-2020;Puente Alto;Lo Prado;621
01-03-2020;Puente Alto;Macul;898
01-03-2020;Puente Alto;Maipu;243
01-03-2020;Puente Alto;Nunoa;1763
01-03-2020;Puente Alto;Pedro Aguirre Cerda;246
01-03-2020;Puente Alto;Penalolen;1883
01-03-2020;Puente Alto;Providencia;3860
01-03-2020;Puente Alto;Pudahuel;347
01-03-2020;Puente Alto;Puente Alto;19158
01-03-2020;Puente Alto;Quilicura;260
01-03-2020;Puente Alto;Quinta Normal;223
01-03-2020;Puente Alto;Recoleta;655
01-03-2020;Puente Alto;Renca;64
01-03-2020;Puente Alto;San Bernardo;143
01-03-2020;Puente Alto;San Joaquin;678
01-03-2020;Puente Alto;San Miguel;570
01-03-2020;Puente Alto;San Ramon;267
01-03-2020;Puente Alto;Santiago;5325
01-03-2020;Puente Alto;Vitacura;216
01-03-2020;Quilicura;Cerrillos;76
01-03-2020;Quilicura;Cerro Navia;85
01-03-2020;Quilicura;Conchali;3200
01-03-2020;Quilicura;El Bosque;55
01-03-2020;Quilicura;Estacion Central;1038
01-03-2020;Quilicura;Huechuraba;365
01-03-2020;Quilicura;Independencia;1130
01-03-2020;Quilicura;La Cisterna;245
01-03-2020;Quilicura;La Florida;482
01-03-2020;Quilicura;La Granja;27
01-03-2020;Quilicura;La Pintana;40
01-03-2020;Quilicura;La Reina;307
01-03-2020;Quilicura;Las Condes;529
01-03-2020;Quilicura;Lo Barnechea;74
01-03-2020;Quilicura;Lo Espejo;61
01-03-2020;Quilicura;Lo Prado;376
01-03-2020;Quilicura;Macul;110
01-03-2020;Quilicura;Maipu;309
01-03-2020;Quilicura;Nunoa;644
01-03-2020;Quilicura;Pedro Aguirre Cerda;94
01-03-2020;Quilicura;Penalolen;198
01-03-2020;Quilicura;Providencia;1078
01-03-2020;Quilicura;Pudahuel;385
01-03-2020;Quilicura;Puente Alto;224
01-03-2020;Quilicura;Quilicura;7761
01-03-2020;Quilicura;Quinta Normal;162
01-03-2020;Quilicura;Recoleta;1112
01-03-2020;Quilicura;Renca;372
01-03-2020;Quilicura;San Bernardo;89
01-03-2020;Quilicura;San Joaquin;114
01-03-2020;Quilicura;San Miguel;308
01-03-2020;Quilicura;San Ramon;73
01-03-2020;Quilicura;Santiago;5175
01-03-2020;Quilicura;Vitacura;343
01-03-2020;Quinta Normal;Cerrillos;63
01-03-2020;Quinta Normal;Cerro Navia;1233
01-03-2020;Quinta Normal;Conchali;89
01-03-2020;Quinta Normal;El Bosque;34
01-03-2020;Quinta Normal;Estacion Central;801
01-03-2020;Quinta Normal;Huechuraba;51
01-03-2020;Quinta Normal;Independencia;155
01-03-2020;Quinta Normal;La Cisterna;172
01-03-2020;Quinta Normal;La Florida;499
01-03-2020;Quinta Normal;La Granja;14
01-03-2020;Quinta Normal;La Pintana;18
01-03-2020;Quinta Normal;La Reina;183
01-03-2020;Quinta Normal;Las Condes;703
01-03-2020;Quinta Normal;Lo Barnechea;66
01-03-2020;Quinta Normal;Lo Espejo;51
01-03-2020;Quinta Normal;Lo Prado;824
01-03-2020;Quinta Normal;Macul;131
01-03-2020;Quinta Normal;Maipu;346
01-03-2020;Quinta Normal;Nunoa;486
01-03-2020;Quinta Normal;Pedro Aguirre Cerda;90
01-03-2020;Quinta Normal;Penalolen;116
01-03-2020;Quinta Normal;Providencia;1054
01-03-2020;Quinta Normal;Pudahuel;845
01-03-2020;Quinta Normal;Puente Alto;194
01-03-2020;Quinta Normal;Quilicura;141
01-03-2020;Quinta Normal;Quinta Normal;1912
01-03-2020;Quinta Normal;Recoleta;407
01-03-2020;Quinta Normal;Renca;334
01-03-2020;Quinta Normal;San Bernardo;79
01-03-2020;Quinta Normal;San Joaquin;111
01-03-2020;Quinta Normal;San Miguel;242
01-03-2020;Quinta Normal;San Ramon;34
01-03-2020;Quinta Normal;Santiago;4866
01-03-2020;Quinta Normal;Vitacura;205
01-03-2020;Recoleta;Cerrillos;166
01-03-2020;Recoleta;Cerro Navia;133
01-03-2020;Recoleta;Conchali;1833
01-03-2020;Recoleta;El Bosque;130
01-03-2020;Recoleta;Estacion Central;2239
01-03-2020;Recoleta;Huechuraba;955
01-03-2020;Recoleta;Independencia;1553
01-03-2020;Recoleta;La Cisterna;1093
01-03-2020;Recoleta;La Florida;820
01-03-2020;Recoleta;La Granja;60
01-03-2020;Recoleta;La Pintana;102
01-03-2020;Recoleta;La Reina;272
01-03-2020;Recoleta;Las Condes;1067
01-03-2020;Recoleta;Lo Barnechea;103
01-03-2020;Recoleta;Lo Espejo;104
01-03-2020;Recoleta;Lo Prado;1008
01-03-2020;Recoleta;Macul;184
01-03-2020;Recoleta;Maipu;379
01-03-2020;Recoleta;Nunoa;780
01-03-2020;Recoleta;Pedro Aguirre Cerda;235
01-03-2020;Recoleta;Penalolen;282
01-03-2020;Recoleta;Providencia;1386
01-03-2020;Recoleta;Pudahuel;482
01-03-2020;Recoleta;Puente Alto;496
01-03-2020;Recoleta;Quilicura;1022
01-03-2020;Recoleta;Quinta Normal;397
01-03-2020;Recoleta;Recoleta;8831
01-03-2020;Recoleta;Renca;199
01-03-2020;Recoleta;San Bernardo;127
01-03-2020;Recoleta;San Joaquin;189
01-03-2020;Recoleta;San Miguel;861
01-03-2020;Recoleta;San Ramon;231
01-03-2020;Recoleta;Santiago;8290
01-03-2020;Recoleta;Vitacura;271
01-03-2020;Renca;Cerrillos;64
01-03-2020;Renca;Cerro Navia;184
01-03-2020;Renca;Conchali;211
01-03-2020;Renca;El Bosque;18
01-03-2020;Renca;Estacion Central;623
01-03-2020;Renca;Huechuraba;54
01-03-2020;Renca;Independencia;533
01-03-2020;Renca;La Cisterna;71
01-03-2020;Renca;La Florida;207
01-03-2020;Renca;La Granja;8
01-03-2020;Renca;La Pintana;33
01-03-2020;Renca;La Reina;82
01-03-2020;Renca;Las Condes;328
01-03-2020;Renca;Lo Barnechea;37
01-03-2020;Renca;Lo Espejo;38
01-03-2020;Renca;Lo Prado;112
01-03-2020;Renca;Macul;51
01-03-2020;Renca;Maipu;308
01-03-2020;Renca;Nunoa;194
01-03-2020;Renca;Pedro Aguirre Cerda;42
01-03-2020;Renca;Penalolen;64
01-03-2020;Renca;Providencia;654
01-03-2020;Renca;Pudahuel;583
01-03-2020;Renca;Puente Alto;97
01-03-2020;Renca;Quilicura;230
01-03-2020;Renca;Quinta Normal;318
01-03-2020;Renca;Recoleta;377
01-03-2020;Renca;Renca;3015
01-03-2020;Renca;San Bernardo;60
01-03-2020;Renca;San Joaquin;48
01-03-2020;Renca;San Miguel;111
01-03-2020;Renca;San Ramon;24
01-03-2020;Renca;Santiago;1965
01-03-2020;Renca;Vitacura;69
01-03-2020;San Bernardo;Cerrillos;91
01-03-2020;San Bernardo;Cerro Navia;58
01-03-2020;San Bernardo;Conchali;68
01-03-2020;San Bernardo;El Bosque;1211
01-03-2020;San Bernardo;Estacion Central;4136
01-03-2020;San Bernardo;Huechuraba;27
01-03-2020;San Bernardo;Independencia;128
01-03-2020;San Bernardo;La Cisterna;665
01-03-2020;San Bernardo;La Florida;431
01-03-2020;San Bernardo;La Granja;72
01-03-2020;San Bernardo;La Pintana;462
01-03-2020;San Bernardo;La Reina;150
01-03-2020;San Bernardo;Las Condes;431
01-03-2020;San Bernardo;Lo Barnechea;42
01-03-2020;San Bernardo;Lo Espejo;528
01-03-2020;San Bernardo;Lo Prado;153
01-03-2020;San Bernardo;Macul;89
01-03-2020;San Bernardo;Maipu;144
01-03-2020;San Bernardo;Nunoa;265
01-03-2020;San Bernardo;Pedro Aguirre Cerda;748
01-03-2020;San Bernardo;Penalolen;127
01-03-2020;San Bernardo;Providencia;711
01-03-2020;San Bernardo;Pudahuel;88
01-03-2020;San Bernardo;Puente Alto;174
01-03-2020;San Bernardo;Quilicura;76
01-03-2020;San Bernardo;Quinta Normal;54
01-03-2020;San Bernardo;Recoleta;205
01-03-2020;San Bernardo;Renca;34
01-03-2020;San Bernardo;San Bernardo;8902
01-03-2020;San Bernardo;San Joaquin;68
01-03-2020;San Bernardo;San Miguel;262
01-03-2020;San Bernardo;San Ramon;133
01-03-2020;San Bernardo;Santiago;1749
01-03-2020;San Bernardo;Vitacura;60
01-03-2020;San Joaquin;Cerrillos;102
01-03-2020;San Joaquin;Cerro Navia;34
01-03-2020;San Joaquin;Conchali;71
01-03-2020;San Joaquin;El Bosque;31
01-03-2020;San Joaquin;Estacion Central;359
01-03-2020;San Joaquin;Huechuraba;21
01-03-2020;San Joaquin;Independencia;121
01-03-2020;San Joaquin;La Cisterna;130
01-03-2020;San Joaquin;La Florida;1829
01-03-2020;San Joaquin;La Granja;51
01-03-2020;San Joaquin;La Pintana;22
01-03-2020;San Joaquin;La Reina;146
01-03-2020;San Joaquin;Las Condes;411
01-03-2020;San Joaquin;Lo Barnechea;40
01-03-2020;San Joaquin;Lo Espejo;72
01-03-2020;San Joaquin;Lo Prado;153
01-03-2020;San Joaquin;Macul;414
01-03-2020;San Joaquin;Maipu;151
01-03-2020;San Joaquin;Nunoa;383
01-03-2020;San Joaquin;Pedro Aguirre Cerda;160
01-03-2020;San Joaquin;Penalolen;118
01-03-2020;San Joaquin;Providencia;679
01-03-2020;San Joaquin;Pudahuel;129
01-03-2020;San Joaquin;Puente Alto;414
01-03-2020;San Joaquin;Quilicura;89
01-03-2020;San Joaquin;Quinta Normal;81
01-03-2020;San Joaquin;Recoleta;237
01-03-2020;San Joaquin;Renca;26
01-03-2020;San Joaquin;San Bernardo;57
01-03-2020;San Joaquin;San Joaquin;1071
01-03-2020;San Joaquin;San Miguel;546
01-03-2020;San Joaquin;San Ramon;49
01-03-2020;San Joaquin;Santiago;2150
01-03-2020;San Joaquin;Vitacura;35
01-03-2020;San Miguel;Cerrillos;219
01-03-2020;San Miguel;Cerro Navia;35
01-03-2020;San Miguel;Conchali;166
01-03-2020;San Miguel;El Bosque;233
01-03-2020;San Miguel;Estacion Central;1229
01-03-2020;San Miguel;Huechuraba;45
01-03-2020;San Miguel;Independencia;261
01-03-2020;San Miguel;La Cisterna;1833
01-03-2020;San Miguel;La Florida;862
01-03-2020;San Miguel;La Granja;92
01-03-2020;San Miguel;La Pintana;160
01-03-2020;San Miguel;La Reina;246
01-03-2020;San Miguel;Las Condes;956
01-03-2020;San Miguel;Lo Barnechea;54
01-03-2020;San Miguel;Lo Espejo;266
01-03-2020;San Miguel;Lo Prado;438
01-03-2020;San Miguel;Macul;203
01-03-2020;San Miguel;Maipu;270
01-03-2020;San Miguel;Nunoa;637
01-03-2020;San Miguel;Pedro Aguirre Cerda;696
01-03-2020;San Miguel;Penalolen;179
01-03-2020;San Miguel;Providencia;1506
01-03-2020;San Miguel;Pudahuel;160
01-03-2020;San Miguel;Puente Alto;440
01-03-2020;San Miguel;Quilicura;185
01-03-2020;San Miguel;Quinta Normal;185
01-03-2020;San Miguel;Recoleta;844
01-03-2020;San Miguel;Renca;48
01-03-2020;San Miguel;San Bernardo;200
01-03-2020;San Miguel;San Joaquin;363
01-03-2020;San Miguel;San Miguel;4443
01-03-2020;San Miguel;San Ramon;404
01-03-2020;San Miguel;Santiago;5815
01-03-2020;San Miguel;Vitacura;60
01-03-2020;San Ramon;Cerrillos;42
01-03-2020;San Ramon;Cerro Navia;17
01-03-2020;San Ramon;Conchali;47
01-03-2020;San Ramon;El Bosque;103
01-03-2020;San Ramon;Estacion Central;430
01-03-2020;San Ramon;Huechuraba;7
01-03-2020;San Ramon;Independencia;50
01-03-2020;San Ramon;La Cisterna;1169
01-03-2020;San Ramon;La Florida;1672
01-03-2020;San Ramon;La Granja;327
01-03-2020;San Ramon;La Pintana;368
01-03-2020;San Ramon;La Reina;124
01-03-2020;San Ramon;Las Condes;284
01-03-2020;San Ramon;Lo Barnechea;19
01-03-2020;San Ramon;Lo Espejo;34
01-03-2020;San Ramon;Lo Prado;106
01-03-2020;San Ramon;Macul;43
01-03-2020;San Ramon;Maipu;78
01-03-2020;San Ramon;Nunoa;201
01-03-2020;San Ramon;Pedro Aguirre Cerda;79
01-03-2020;San Ramon;Penalolen;169
01-03-2020;San Ramon;Providencia;450
01-03-2020;San Ramon;Pudahuel;67
01-03-2020;San Ramon;Puente Alto;363
01-03-2020;San Ramon;Quilicura;51
01-03-2020;San Ramon;Quinta Normal;35
01-03-2020;San Ramon;Recoleta;210
01-03-2020;San Ramon;Renca;13
01-03-2020;San Ramon;San Bernardo;65
01-03-2020;San Ramon;San Joaquin;48
01-03-2020;San Ramon;San Miguel;305
01-03-2020;San Ramon;San Ramon;1064
01-03-2020;San Ramon;Santiago;1131
01-03-2020;San Ramon;Vitacura;25
01-03-2020;Santiago;Cerrillos;1448
01-03-2020;Santiago;Cerro Navia;2366
01-03-2020;Santiago;Conchali;2759
01-03-2020;Santiago;El Bosque;686
01-03-2020;Santiago;Estacion Central;12108
01-03-2020;Santiago;Huechuraba;367
01-03-2020;Santiago;Independencia;3397
01-03-2020;Santiago;La Cisterna;4451
01-03-2020;Santiago;La Florida;6393
01-03-2020;Santiago;La Granja;346
01-03-2020;Santiago;La Pintana;573
01-03-2020;Santiago;La Reina;2932
01-03-2020;Santiago;Las Condes;8529
01-03-2020;Santiago;Lo Barnechea;861
01-03-2020;Santiago;Lo Espejo;817
01-03-2020;Santiago;Lo Prado;6103
01-03-2020;Santiago;Macul;1600
01-03-2020;Santiago;Maipu;3842
01-03-2020;Santiago;Nunoa;8167
01-03-2020;Santiago;Pedro Aguirre Cerda;2057
01-03-2020;Santiago;Penalolen;2483
01-03-2020;Santiago;Providencia;12854
01-03-2020;Santiago;Pudahuel;4084
01-03-2020;Santiago;Puente Alto;3398
01-03-2020;Santiago;Quilicura;3319
01-03-2020;Santiago;Quinta Normal;4318
01-03-2020;Santiago;Recoleta;6807
01-03-2020;Santiago;Renca;945
01-03-2020;Santiago;San Bernardo;1328
01-03-2020;Santiago;San Joaquin;1604
01-03-2020;Santiago;San Miguel;5697
01-03-2020;Santiago;San Ramon;1161
01-03-2020;Santiago;Santiago;47528
01-03-2020;Santiago;Vitacura;909
01-03-2020;Vitacura;Cerrillos;49
01-03-2020;Vitacura;Cerro Navia;166
01-03-2020;Vitacura;Conchali;116
01-03-2020;Vitacura;El Bosque;38
01-03-2020;Vitacura;Estacion Central;506
01-03-2020;Vitacura;Huechuraba;192
01-03-2020;Vitacura;Independencia;182
01-03-2020;Vitacura;La Cisterna;116
01-03-2020;Vitacura;La Florida;311
01-03-2020;Vitacura;La Granja;35
01-03-2020;Vitacura;La Pintana;99
01-03-2020;Vitacura;La Reina;78
01-03-2020;Vitacura;Las Condes;980
01-03-2020;Vitacura;Lo Barnechea;102
01-03-2020;Vitacura;Lo Espejo;33
01-03-2020;Vitacura;Lo Prado;312
01-03-2020;Vitacura;Macul;110
01-03-2020;Vitacura;Maipu;204
01-03-2020;Vitacura;Nunoa;277
01-03-2020;Vitacura;Pedro Aguirre Cerda;74
01-03-2020;Vitacura;Penalolen;197
01-03-2020;Vitacura;Providencia;570
01-03-2020;Vitacura;Pudahuel;136
01-03-2020;Vitacura;Puente Alto;289
01-03-2020;Vitacura;Quilicura;341
01-03-2020;Vitacura;Quinta Normal;224
01-03-2020;Vitacura;Recoleta;272
01-03-2020;Vitacura;Renca;64
01-03-2020;Vitacura;San Bernardo;78
01-03-2020;Vitacura;San Joaquin;56
01-03-2020;Vitacura;San Miguel;142
01-03-2020;Vitacura;San Ramon;80
01-03-2020;Vitacura;Santiago;1753
01-03-2020;Vitacura;Vitacura;555
02-03-2020;Cerrillos;Cerrillos;4351
02-03-2020;Cerrillos;Cerro Navia;99
02-03-2020;Cerrillos;Conchali;139
02-03-2020;Cerrillos;El Bosque;151
02-03-2020;Cerrillos;Estacion Central;2449
02-03-2020;Cerrillos;Huechuraba;107
02-03-2020;Cerrillos;Independencia;271
02-03-2020;Cerrillos;La Cisterna;554
02-03-2020;Cerrillos;La Florida;565
02-03-2020;Cerrillos;La Granja;43
02-03-2020;Cerrillos;La Pintana;70
02-03-2020;Cerrillos;La Reina;347
02-03-2020;Cerrillos;Las Condes;2430
02-03-2020;Cerrillos;Lo Barnechea;111
02-03-2020;Cerrillos;Lo Espejo;691
02-03-2020;Cerrillos;Lo Prado;197
02-03-2020;Cerrillos;Macul;345
02-03-2020;Cerrillos;Maipu;4794
02-03-2020;Cerrillos;Nunoa;1883
02-03-2020;Cerrillos;Pedro Aguirre Cerda;526
02-03-2020;Cerrillos;Penalolen;216
02-03-2020;Cerrillos;Providencia;4241
02-03-2020;Cerrillos;Pudahuel;225
02-03-2020;Cerrillos;Puente Alto;339
02-03-2020;Cerrillos;Quilicura;222
02-03-2020;Cerrillos;Quinta Normal;226
02-03-2020;Cerrillos;Recoleta;675
02-03-2020;Cerrillos;Renca;126
02-03-2020;Cerrillos;San Bernardo;328
02-03-2020;Cerrillos;San Joaquin;329
02-03-2020;Cerrillos;San Miguel;713
02-03-2020;Cerrillos;San Ramon;112
02-03-2020;Cerrillos;Santiago;5539
02-03-2020;Cerrillos;Vitacura;161
02-03-2020;Cerro Navia;Cerrillos;81
02-03-2020;Cerro Navia;Cerro Navia;4064
02-03-2020;Cerro Navia;Conchali;150
02-03-2020;Cerro Navia;El Bosque;81
02-03-2020;Cerro Navia;Estacion Central;1344
02-03-2020;Cerro Navia;Huechuraba;124
02-03-2020;Cerro Navia;Independencia;249
02-03-2020;Cerro Navia;La Cisterna;257
02-03-2020;Cerro Navia;La Florida;531
02-03-2020;Cerro Navia;La Granja;14
02-03-2020;Cerro Navia;La Pintana;26
02-03-2020;Cerro Navia;La Reina;334
02-03-2020;Cerro Navia;Las Condes;2330
02-03-2020;Cerro Navia;Lo Barnechea;304
02-03-2020;Cerro Navia;Lo Espejo;63
02-03-2020;Cerro Navia;Lo Prado;1312
